TITLE,DATE,PRESS,REPORTER,CONTENT
"연예 마켓+ㅣ승리, 성접대 의혹 이어 몰카 '충격'…YG에 SM·FNC까지 주가 폭락 왜",2019-03-11 17:34,한국경제,김소연 기자,"
승리, 카카오톡 단체 채팅방 연루 연예인 관심 집중→연예계 확대 우려YG 14.10% 급락, FNC·SM 10% 넘게 하락[ 김소연 기자  ] 



승리/사진=한경DB승리로 시작된 성추문이 연예계를 덮치는 양상이다.11일 승리의 소속사인 YG(와이지)엔터테인먼트를 비롯 SM(에스엠)엔터테인먼트, FNC(에프엔씨)엔터테인먼트 등이 대거 폭락했다. 승리가 성접대를 한 혐의로 경찰에 입건된 것에 이어 동료 가수들이 포함된 단체 채팅방에서 '몰카' 성관계 동영상을 공유했다는 사실이 알려진 가운데 연루 의혹만으로도 피해가 우려되는 상황이다. 여기에 증권가 실적 하향 전망까지 더해지면서 주가 하락이 이뤄졌다는 분석이다. 이날 YG는 전 거래일 대비 14.10%(6100원) 급락한 3만7150원으로 장을 마감했다. 하루에만 시가총액 1109억 원이 증발했다. 개장과 함께 하락세를 이어가던 YG는 외국인과 기관의 매도 물량이 몰리면서 낙폭이 더욱 커졌다. 지난 1월 7일 장중 한 때 5만800원까지 오르며 52주 신고가를 경신했지만 불과 2달 여 만에 27% 가까이 급락한 것. YG엔터테인먼트의 하락엔 빅뱅 승리가 있다. 지난 1월 말 승리가 운영하는 것으로 알려진 강남 클럽 버닝썬에서 폭행 사건이 발생했고, 이로 인해 클럽과 경찰의 유착, 마약, 성폭행 등의 문제 등이 연이어 불거졌다. 승리는 ""운영엔 관여하지 않았다""고 선을 그었지만, 버닝썬 오픈에 앞서 해외 투자자들에게 성접대를 했다는 정황이 담긴 카카오톡 메시지가 공개되면서 분위기는 반전됐다. 여기에 경찰은 지난 10일 승리를 관련 혐의 피의자 신분으로 입건했다. 승리가 성접대를 했다는 증거가 된 카카오톡 단체 채팅방엔 승리 외에 다른 가수도 포함돼 있는 것으로 알려졌다. 또한 11일엔 승리와 다른 가수들이 포함된 단체 체팅방에서 '몰카' 성관계 동영상이 공유 됐다는 사실도 알려졌다. '승리 연예인'이란 이름으로 승리와 친분이 있는 것으로 알려진 연예인들의 이름이 소환되고 있다. 승리와 동업을 하거나 SNS를 통해 친분이 과시된 몇몇 연예인들이 표적이 되고 있다. 여기에 증권사에서는 엔터사들의 실적이 기대치에 미치지 못할 것이라는 전망이 나오면서 주가가 요동쳤다. 이날 SM엔터테인먼트는 전 거래일 대비 10.49%(4750원) 하락한 4만550원으로 장을 마감했다. 지난 8일 지난해 연결기준 영업손실 60억 원을 기록해 적자 전환을 공시한 FNC엔터테인먼트도 11.12%(1140원) 떨어진 9110원의 종가를 기록했다. 다만 이날 오후 4시 기업설명회를 개최하면서 실적 발표를 한 JYP엔터테인먼트(JYP Ent.)는 기대감을 반영해 반짝 상승했다. JYP엔터테인먼트는 3.65%(1100원) 오른 3만1200원으로 마쳐 나홀로 강세를 보였다. 이날 발표된 JYP엔터테인먼트 연결기준 지난해 영업이익이 전년 대비 47.7% 증가한 287억 원이었다. 같은 기간 매출액은 전년대비 221.% 증가한 1248억 원, 당기순이익은 전년대비 48.3% 급증한 243억 원이었다. 이는 컨센서스를 웃도는 수준인 만큼 JYP엔터테인먼트의 강세는 지속되리란 관측도 나오고 있다. 김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
'승리 게이트'에 YG·FNC 등 엔터주 시총 6000억 가까이 날아가,2019-03-17 10:08,한국경제,None,"




'승리 게이트'에 YG·FNC 등 엔터주 시총 6000억 가까이 날아가(사진=한경닷컴)'승리 게이트' 파장이 확산되면서 엔터테인먼트 분야 주요 상장사의 시가총액이 6000억원 가까이 증발한 것으로 나타났다. 승리 게이트가 엔터테인먼트 종목 전반에 대한 투자심리 위축으로 이어진 결과다.17일 한국거래소에 따르면 YG엔터테인먼트, JYP엔터테인먼트, SM엔터테인먼트, 큐브엔터테인먼트, FNC엔터테인먼트 등 엔터테인먼트 5개 주요 상장사의 시총은 지난달 26일 이후 현재까지 5870억원(17.52%) 감소한 것으로 집계됐다.이들 5개사의 시총은 승리 게이트가 본격화하기 직전인 2월 25일 3조3501억원에서 이달 15일 현재 2조7631억원으로 줄었다.지난달 26일은 빅뱅의 멤버 승리가 외국인 투자자에게 성 접대를 했다는 의혹과 관련해 경찰이 승리에 대한 내사에 착수한 시점이다.이날 승리의 소속사인 YG 주가는 4.42% 떨어졌고 다른 엔터주도 본격적인 약세를 나타내기 시작했다. YG 주가는 지난달 26일 이후 이달 15일까지 24.84% 추락했고 시총은 2146억원 감소했다.FT아일랜드, 씨엔블루 멤버들이 이번 사건에 연루된 FNC도 같은 기간 주가가 22.24% 떨어졌다.승리 사건과는 직접 연관성이 없는 SM(-21.29%)이나 큐브(-25.88%)도 같은 기간 20%대의 주가 하락률을 기록했다.심지어 시장 전망치(컨센서스)를 상회하는 지난해 실적을 발표한 엔터주 시총 1위 종목 JYP도 이번 사건과 관련된 악성 루머에 시달리며 같은 기간 5.54% 주가가 내리는 등 엔터주 전반에 걸쳐 투자심리가 급격히 악화했다.주식 투자자들의 피해도 커지고 있다.YG 지분 6.06%와 SM 지분 8.15%를 보유(최근 공시일 기준)한 국민연금의 경우 같은 기간 양사 보유지분 가치가 332억원(YG 140억원·SM 192억원) 감소했다.일부 개인 투자자들은 포털사이트 주주 게시판에서 '승리를 상대로 손해배상을 청구하자' 는 등의 글을 올리기도 했다.이번 사태의 진원지인 YG는 그동안 빅뱅 지드래곤·탑과 작곡가 쿠시 등 소속 아티스트들의 약물 문제, 지드래곤의 병역 관련 잡음 등 여러 논란을 빚어왔다는 점에서 비난을 받고 있다.YG는 이번 주가 하락으로 프랑스 명품업체 루이비통모에헤네시(LVMH) 그룹에 투자금 670억원을 돌려줘야 하는 곤경에도 처할 수 있다. 2014년 LVMH가 상환전환우선주(RCPS)로 610억원을 투자하면서 주당 4만3574원에 보통주로 전환하거나 오는 10월에 원금과 이자 670억원을 상환받을 수 있는 옵션을 걸었기 때문이다.남은 약 7개월간 YG 주가가 전환가격인 4만3574원 이상으로 오르지 못하면 투자자금이 빠져나갈 가능성이 크다. 다만 YG의 2018년도 재무제표상 지난해 말 보유 현금 및 현금성자산은 586억원이고 단기금융자산은 840억원에 달해 상환 여력은 비교적 있는 셈이다.한경닷컴 뉴스룸 open@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			FNC ""이종현 성추행 의혹은 루머…법적 대응""
		",2019.03.16. 오후 9:42,None,None,None
"FNC ""최종훈·이종현, 승리·정준영 사건 관련 없다"" [공식입장]",2019-03-13 7:22,한국경제,김소연 기자,"
최종훈·이종현, 승리·정준영 친분 알려지면서 거론최종훈, 참고인 신분 경찰조사까지[ 김소연 기자  ] 



최종훈, 이종현/사진=한경DB최종훈, 이종현이 승리, 정준영과 관련된 성추문과 관련 없다는 입장을 밝혔다. FT아일랜드 최종훈, 씨엔블루 이종현 등이 속한 FNC엔터테인먼트는 12일 ""최종훈, 이종현은 현재 사회적 물의를 빚고 있는 해당 연예인들과 친분이 있어 연락을 주고 받는 사이였을 뿐""이라며 ""이번 사건과 관련없다""고 공식 해명했다. 최종훈이 승리 등과 관련해 경찰 조사를 받은 사실에 대해선 인정했다. FNC 측은 ""최종훈이 최근 경찰 수사 협조 요청을 받고 참고인 자격으로 출석한 바 있었을 뿐 피내사자, 또는 피의자 신분이 아니라는 점을 명백히 밝힌다""고 강조했다. 또 ""이미 경찰 조사를 마친 최종훈은 이번 성접대 등 의혹과 특별한 관련이 없는 것으로 잠정 결론지어졌다""고 전했다. 정준영이 몰카 동영상을 유포했던 카카오톡 단체 채팅방에 있었던 것으로 추측돼 논란이 불거졌던 이종현에 대해서도 ""정준영과 오래전 연락을 하고 지냈던 사이였을 뿐 이번 사건과 무관하다""며 ""불필요한 억측 및 추측성 보도는 자제해 달라""고 당부했다. 이어 ""온라인상에 유포되고 있는 당사 아티스트 관련한 악성 루머들에 대해서는 강력한 법적 대응을 할 것""이라고 강경 대응을 시사했다. 다음은 공식입장 전문당사의 소속 연예인 이종현과 최종훈은 현재 사회적으로 물의를 빚고 있는 해당 연예인들과 친분이 있어 연락을 주고받는 사이였을 뿐, 이번 사건과 관련이 없음을 분명히 밝힙니다.최종훈은 최근 경찰의 수사 협조 요청이 있어서 참고인 자격으로 출석한 바 있었을 뿐, 피내사자 또는 피의자 신분이 아니라는 점을 명백히 밝혀두고자 합니다. 이미 경찰 조사를 마친 최종훈은 이번 성접대 등 의혹과 특별한 관련이 없는 것으로 잠정 결론지어졌습니다.또한, 이종현은 정준영과 오래전 연락을 하고 지낸 사이였을 뿐 이번 사건과는 무관합니다. 불필요한 오해나 억측 및 추측성 보도는 자제해주시길 바랍니다.아울러 온라인상에 유포되고 있는 당사 아티스트 관련한 악성 루머들에 대해서는 강력한 법적 대응을 할 것임을 알려드립니다.김소연 한경닷컴 기자 sue123@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			FNC 측 ""최종훈 FT아일랜드 탈퇴…사안 감추려는 의도 없었다""
		",2019.03.14. 오후 4:55,None,None,None
"
			'구해줘2' 성혁 ""순박 청년 병률, 도전할 수 있어 감사""…종영 소감
		",2019.06.28. 오전 8:19,None,None,None
"
			SF9, 신곡 'RPM' 안무영상 공개…'긴장감 넘치는 비트+강렬한 군무'
		",2019.06.21. 오전 8:12,None,None,None
"
			'컴백 D-1' SF9, 'RPM' 하이라이트 메들리 공개…전곡 멤버 참여
		",2019.06.16. 오전 10:54,None,None,None
"
			'컴백 D-3' SF9, 'RPM' MV 티저 공개…파워풀+섹시 퍼포먼스
		",2019.06.14. 오전 8:19,None,None,None
"
			'건강이상설' 김용만 측 ""이번 주부터 녹화 정상 참여""
		",2019.06.06. 오후 3:18,None,None,None
"
			SF9 로운X찬희X인성, 'RPM' 재킷 포스터 공개…극과 극 매력 '눈길'
		",2019.06.12. 오전 8:21,None,None,None
"
			SF9 다원∙휘영∙영빈, 새 앨범 'RPM' 재킷 포스터 공개…반전 섹시美
		",2019.06.11. 오전 8:18,None,None,None
"
			그룹 SF9, 새앨범 ‘RPM’ 프로모션 일정 공개
		",2019.06.06. 오후 1:55,None,None,None
"
			연예 마켓+ㅣ승리 성매매 알선 혐의…추락하는 YG, 빈자리 채울 신흥 강자는 누구?
		",2019.03.11. 오전 9:09,None,None,None
"
			[종합] AOA 민아, 말 없이 떠나나…SNS 게시물까지 모두 삭제
		",2019.05.13. 오후 1:32,None,None,None
"
			[종합] AOA 민아 탈퇴, 유경·초아 이은 세 번째 팀 변화…5인조로 열 2막
		",2019.05.13. 오후 2:24,None,None,None
"
			AOA 민아 탈퇴 심경 ""미안하고 감사해""…SNS 게시글 삭제 후 첫 사진
		",2019.05.14. 오전 9:50,None,None,None
박진영 연예인 주식부호 1위…JYP 지분 가치 1922억원,2019-04-21 9:30,한국경제,None,"




JYP엔터테인먼트 최대주주이자 대표 프로듀서인 박진영 이사가 연예인 주식부호 정점에 올랐다.21일 재벌닷컴이 연예인 주식부호의 보유 상장주식 가치를 지난 18일 종가 기준으로 평가한 결과 박 이사가 보유한 JYP 지분 17.8%의 가치는 1922억원에 달했다. 지난해 말(1903억원)보다 19억원(1.0%) 늘어났다. 그는 연예인 주식부호 1위 자리에 올랐다.버닝썬 게이트 여파로 지난 2월 말부터 엔터테인먼트 업종 주가가 전반적으로 큰 폭의 하락세를 보였지만 JYP는 비교적 선방한 영향으로 풀이된다.올해 들어 JYP 주가는 지난 18일 기준 1.16% 오르며 3대 가요기획사 중 유일하게 시가총액 1조원대를 지키고 있다. 반면 같은 기간 SM엔터테인먼트와 YG엔터테인먼트 주가는 각각 21.22%, 21.89% 하락했다.지난해 말 연예인 주식부호 1위였던 이수만 SM엔터테인먼트 회장은 보유주식 가치가 1818억원으로 488억원(21.1%) 줄었다. 연예인 주식부호 순위도 2위로 내려갔다.3위인 양현석 YG엔터테인먼트 대표가 보유한 주식 가치는 작년 말보다 322억원(20.3%) 줄어든 1263억원이었다.에스엠 주식을 대량 보유한 영화배우 배용준 씨도 에스엠 주가 하락에 주식 재산이 작년 말보다 102억원(21.2%) 감소한 379억원으로 집계됐다.키이스트 최대주주였던 배 씨는 작년 초 키이스트와 에스엠의 합병으로 키이스트 지분을 전량 에스엠에 넘기고 에스엠 지분을 받았다.함영준 오뚜기 회장 장녀로 오뚜기 지분 1.19%를 가진 뮤지컬 배우 함연지 씨의 보유주식 가치는 작년 말보다 1억원(0.3%) 증가한 313억원이다.풍국주정 지분을 13.29% 보유한 탤런트 출신 박순애 씨의 주식 평가액은 303억원으로 작년 말보다 18억원(5.7%) 감소했다. 박 씨는 이 회사 최대주주인 이한용 대표이사의 부인이다.가수 출신 한성호 FNC엔터테인먼트 회장이 보유한 주식 가치는 지난해 말보다 36억원(14.6%) 증가한 286억원이다. FNC 지분을 22.02% 보유한 한 회장은 이 기간 주요 연예인 주식 부자 가운데 보유주식 가치가 가장 많이 늘었다.한경닷컴 뉴스룸 open@hankyung.com[한경닷컴 바로가기] [모바일한경 구독신청] 네이버에서 한국경제 채널 구독하기 &lt;자세히 보기&gt; ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			AOA 혜정♥류의현, 열애 인정…드라마 호흡으로 싹 튼 인연 [공식입장]
		",2019.04.08. 오후 1:17,None,None,None
